"id","title","district_id","region_id"
25602,Берглезово,1691,61
24593,Некрасово,1612,59
24594,Нечаевка,1612,59
24595,Низки,1612,59
24596,Новое Пронинское,1612,59
24597,Окуньково,1612,59
24598,Орешково,1612,59
24599,Осово,1612,59
24600,Остроухово,1612,59
24601,Перекаль,1612,59
24602,Плахино,1612,59
24603,Поливаново,1612,59
24604,Попадьино,1612,59
24605,Пупкино,1612,59
24606,Савин-Корь,1612,59
24607,Сапковские Выселки,1612,59
24608,"совхоза ""Смена""",1612,59
24609,Спасские Выселки,1612,59
24610,Старое Зимино,1612,59
24611,Старое Пронинское,1612,59
24612,Студенец,1612,59
24613,Субботино,1612,59
24614,Суворовка,1612,59
24615,Таракановка,1612,59
24616,Троицкое,1612,59
24617,Федоровское,1612,59
24618,Фурмакино,1612,59
24619,Хлевное,1612,59
24620,Хорошево,1612,59
24621,Хутор Охотники,1612,59
24622,Шляхино,1612,59
24623,Акбердеево,1613,59
24624,Амплеевка,1613,59
24625,Болкино,1613,59
24626,Большое Лунино,1613,59
24627,Будаево,1613,59
24628,Варваровка,1613,59
25609,Бойково,1691,61
24629,Верки,1613,59
24630,Винищи,1613,59
24631,Вознесеновка,1613,59
24632,Восход,1613,59
24633,Высокие Сечи,1613,59
24634,Гунаевка,1613,59
24635,Дарьино,1613,59
24636,Енгазино,1613,59
24637,Енкаево,1613,59
24638,Еромчино,1613,59
24639,Желаево,1613,59
24640,Заулки,1613,59
24641,Ивановка,1613,59
24642,Игнатьево,1613,59
24643,Ильиновка,1613,59
24644,Кадом,1613,59
24645,Колетино,1613,59
24646,Котелино,1613,59
24647,Кочемирово,1613,59
24648,Красные Починки,1613,59
24649,Криковка,1613,59
24650,Крутец,1613,59
24651,Кулаевы Починки,1613,59
24652,Кутуевка,1613,59
24653,Кущапино,1613,59
24654,Липляйка,1613,59
24655,Малая Пановка,1613,59
24656,Малое Лунино,1613,59
24657,Марьевка,1613,59
24658,Матча,1613,59
24659,Нижне-Никольск,1613,59
24660,Никиткино,1613,59
24661,Николаевка,1613,59
24662,Новая Галаховка,1613,59
24663,Новое Панино,1613,59
24664,Новое Пошатово,1613,59
24665,Новоселки,1613,59
24666,Новые Починки,1613,59
24667,Октябрьское лесничество,1613,59
24668,Панская,1613,59
24669,Петрикеевка,1613,59
24670,Петрослободка,1613,59
24671,Преображенка,1613,59
24672,Просяные Поляны,1613,59
24673,Пургасово,1613,59
24674,Раковка,1613,59
25622,Бортниково,1691,61
24675,Савино,1613,59
24676,Свободный,1613,59
24677,Семеновка,1613,59
24678,Симушка,1613,59
24715,Белозёрье,1615,59
24679,Соловьяновка,1613,59
24680,Старая Галаховка,1613,59
24681,Старое Высокое,1613,59
24682,Старое Панино,1613,59
24683,Старое Пошатово,1613,59
24684,Старый Кадом,1613,59
24685,Сумерки,1613,59
24686,Трубаковка,1613,59
24687,Труфановы Поляны,1613,59
24688,Чермные,1613,59
24689,Четово,1613,59
24690,Шмелевка,1613,59
24691,Юзга,1613,59
24692,Ясная Поляна,1613,59
24693,Касимов,1614,59
24694,Абрахово,1615,59
24695,Аверькиево,1615,59
24696,Акулово,1615,59
24697,Алексеево,1615,59
24698,Алтухово,1615,59
24699,Амлешово,1615,59
24700,Амлешовские Выселки,1615,59
24701,Андроново,1615,59
24702,Аничково,1615,59
24703,Аносово,1615,59
24704,Анциферово,1615,59
24705,Аристово,1615,59
24706,Артемово,1615,59
24707,Ахматово,1615,59
24708,Бакастово,1615,59
24709,Бараново,1615,59
24710,Барское,1615,59
24711,Барснево,1615,59
24749,Горки,1615,59
24712,Батыково,1615,59
24713,Бахметьево,1615,59
24714,Белое,1615,59
24716,Беломутово,1615,59
24717,Беляево,1615,59
24718,Березово,1615,59
24719,Бозово,1615,59
24720,Болонь,1615,59
24721,Большая Каменка,1615,59
24722,Большая Матвеевка,1615,59
24723,Большое Дарьино,1615,59
24724,Большое Жабье,1615,59
24725,Большое Курапово,1615,59
24726,Борисково,1615,59
24727,Борисово,1615,59
24728,Братилово,1615,59
24729,Бусаево,1615,59
24730,Быково,1615,59
24731,Былино,1615,59
24732,Бычково,1615,59
24733,Васильево,1615,59
24734,Васино,1615,59
24735,Вельково,1615,59
24736,Верещугино,1615,59
24737,Верея,1615,59
24738,Ветчаны,1615,59
24739,Вещур,1615,59
24740,Взвоз,1615,59
24741,Викулово,1615,59
24742,Владычино,1615,59
24743,Волчково,1615,59
24744,Воронцово,1615,59
24745,Воскресенье,1615,59
24746,Гаврино,1615,59
24747,Голованово,1615,59
24748,Голышово,1615,59
24750,Горы,1615,59
24751,Гришино,1615,59
24752,Гуреево,1615,59
24753,Гурино,1615,59
25629,Букстово,1691,61
24754,Давыдово,1615,59
24755,Деево,1615,59
24756,Демино,1615,59
24757,Дмитриево,1615,59
24758,Дрошино,1615,59
24759,Дунино,1615,59
24760,Егорово,1615,59
24761,Екшур,1615,59
24762,Ерохино,1615,59
24763,Ершово,1615,59
24764,Ершовские Выселки,1615,59
24765,Желудково,1615,59
24766,Заборье,1615,59
24767,Заводская Слобода,1615,59
24768,Задне-Пилево,1615,59
24769,Захарово,1615,59
24770,Зимницы,1615,59
24771,Зубово,1615,59
24772,Зыково,1615,59
24773,Иваково,1615,59
24774,Иванисово,1615,59
24775,Иванково,1615,59
24776,Иваново,1615,59
24777,Ивкино,1615,59
24778,Извеково,1615,59
24779,Измайлово,1615,59
24780,Ильино,1615,59
24781,Иншаково,1615,59
24782,Иньшино,1615,59
24783,Каверино,1615,59
24784,Калдево,1615,59
24785,Карпово,1615,59
24786,Карцово,1615,59
24787,Каширово,1615,59
24788,Кирьяково,1615,59
24789,Клин,1615,59
24790,Княжи,1615,59
24791,Князево,1615,59
24792,Кобылинка,1615,59
24793,Ково,1615,59
24794,Козельское,1615,59
24795,Колесниково,1615,59
24796,Колычево,1615,59
24797,Кондаково,1615,59
24798,Константиново,1615,59
24799,Коренево,1615,59
24800,Коробово,1615,59
24801,Корякино,1615,59
24802,Котово,1615,59
24803,Криуша,1615,59
24804,Крутово,1615,59
24805,Кузино,1615,59
24806,Кузьмино,1615,59
24807,Култуки,1615,59
24808,Куприно,1615,59
24809,Куршево,1615,59
24810,Лаптево,1615,59
24811,Лебедино,1615,59
24812,Левино I,1615,59
24813,Левино II,1615,59
24814,Лесуново,1615,59
24815,Лихунино,1615,59
24816,Лодкино,1615,59
25603,Березино,1691,61
24817,Ломакино,1615,59
24818,Лосево,1615,59
24819,Лунево,1615,59
24820,Лункино,1615,59
24821,Лысово,1615,59
24822,Макарово,1615,59
24823,Макеево,1615,59
24824,Максино,1615,59
24825,Малахово,1615,59
24826,Малая Каменка,1615,59
24827,Малая Матвеевка,1615,59
25495,Наумовка,1680,61
24828,Малиновка,1615,59
24829,Малое Дарьино,1615,59
24830,Малое Жабье,1615,59
24831,Малое Курапово,1615,59
24832,Мамасево,1615,59
24833,Мамоново,1615,59
24834,Маньщино,1615,59
24835,Мелехово,1615,59
24836,Мелюшово,1615,59
24837,Меркулово,1615,59
24838,Миленино,1615,59
24839,Молькино,1615,59
24840,Мосеево,1615,59
24841,Муночь,1615,59
24842,Мягково,1615,59
24843,Натальино,1615,59
24844,Наумово,1615,59
24845,Неверово,1615,59
24846,Немятово,1615,59
24847,Ненашкино,1615,59
24848,Ненорово,1615,59
24849,Неустроево,1615,59
24850,Нефедово,1615,59
24851,Никулино,1615,59
24852,Новинки,1615,59
24853,Ново-Александровка,1615,59
24854,Ново-Никольск,1615,59
24855,Ново-Савино,1615,59
24856,Новоселки,1615,59
24857,Норино,1615,59
24858,Озерки,1615,59
24859,Озерье,1615,59
24860,Октябрь,1615,59
24861,Ольгино,1615,59
24862,Оськино,1615,59
24863,Павлово,1615,59
24864,Пансурово,1615,59
24865,Парфеново,1615,59
24866,Первушкино,1615,59
24867,Перино,1615,59
24868,Петряево,1615,59
24869,Пилево,1615,59
24870,Плишкино,1615,59
24871,Подгорье,1615,59
24872,Подлипки,1615,59
24873,Подсвятье,1615,59
24874,Полушкино,1615,59
24875,Порошино,1615,59
24876,Посерда,1615,59
24877,Потапово,1615,59
24878,Прудки,1615,59
24879,Пульхово,1615,59
24880,Радино,1615,59
24881,Романово,1615,59
24882,Русаново,1615,59
24883,Рябикино,1615,59
24884,Рябиновка,1615,59
24885,Савино,1615,59
24886,Селезнево,1615,59
24887,Сергеевка,1615,59
24888,Сергеево,1615,59
24889,Сильма,1615,59
24890,Симоново,1615,59
24891,Снохино,1615,59
24892,Соловово,1615,59
24893,Соломино,1615,59
24894,Сонино,1615,59
24895,Сосы,1615,59
24896,Спас-Клепики,1615,59
24897,Спирино,1615,59
24898,Стружаны,1615,59
24899,Сусово,1615,59
24900,Тамышево,1615,59
24901,Теребово,1615,59
24902,Тетерино,1615,59
24903,Тимохино,1615,59
24904,Томаково,1615,59
24905,Траново,1615,59
24906,Тума,1615,59
24907,Тюково,1615,59
24908,Тюрвищи,1615,59
24909,Ужищево,1615,59
24910,Уречное,1615,59
24911,Уткино,1615,59
24912,Ухино,1615,59
24913,Ушмор,1615,59
24914,Федино,1615,59
24915,Филино,1615,59
24916,Филотово,1615,59
24917,Фомино,1615,59
24918,Фролово,1615,59
24919,Ханино,1615,59
24920,Хараблино,1615,59
24921,Харино,1615,59
24922,Ценово,1615,59
24923,Чарсуль,1615,59
24924,Часлово,1615,59
24925,Чащино,1615,59
24926,Чебукино,1615,59
24927,Чёрное,1615,59
24928,Чесноково,1615,59
24929,Чечево,1615,59
24930,Чиряты,1615,59
24931,Чуфилово,1615,59
24932,Шабаево,1615,59
24933,Шакино,1615,59
24934,Шаранино,1615,59
24935,Швивая Горка,1615,59
24936,Шевелево,1615,59
24937,Шеенки,1615,59
24938,Шопино,1615,59
24939,Щурово,1615,59
24940,Ювино,1615,59
24941,Кораблино,1616,59
24942,Милославское,1617,59
24943,"10-й год Октября",1618,59
24944,Абрамовка,1618,59
24945,Александрово,1618,59
24946,Арсентьевка,1618,59
24947,Арсеньево,1618,59
24948,Ащегуль,1618,59
24949,Барановка,1618,59
24950,Бастан,1618,59
24951,Бекленевка,1618,59
24952,Большая Дорогинка,1618,59
24953,Большое Свистово,1618,59
24954,Бычки,1618,59
24955,Васильевка,1618,59
24956,Виленка,1618,59
24957,Вилки,1618,59
24958,Винниково,1618,59
24959,Волосовка,1618,59
24960,Воскресеновка,1618,59
24961,Высокое,1618,59
24962,Глинки,1618,59
24963,Голдино,1618,59
24964,Горбатка,1618,59
24965,Горбатово,1618,59
25656,Гильнево,1691,61
24966,Горное,1618,59
24967,Горностаевка,1618,59
24968,Григорьевка,1618,59
24969,Грязное,1618,59
24970,Дальнее,1618,59
24971,Даниловка,1618,59
24972,Дим,1618,59
24973,Донцы,1618,59
24974,Дубки,1618,59
24975,Дубовое,1618,59
24976,Елизаветино,1618,59
24977,Ждановка,1618,59
24978,Жмурово,1618,59
24979,Заболотье,1618,59
24980,Завидовка,1618,59
24981,Зайчино,1618,59
24982,Заречье 1,1618,59
24983,Заречье 2,1618,59
24984,Заря,1618,59
24985,Зелёный Бор,1618,59
24986,Зелёный Яр,1618,59
24987,Зенино,1618,59
24988,Зикеево,1618,59
24989,Змеинка,1618,59
24990,Ивановка,1618,59
24991,Иваньково,1618,59
24992,Ижеславль,1618,59
24993,Иркутский,1618,59
24994,Кавказ,1618,59
24995,Калинино,1618,59
24996,Каморино,1618,59
24997,Карандеевка,1618,59
24998,Киндяково,1618,59
24999,Колчево,1618,59
25000,Комаревка,1618,59
25001,Конуры,1618,59
25002,Королевка,1618,59
25003,Коршуновка,1618,59
25004,Красная Звезда,1618,59
25005,Красная Орловка,1618,59
25006,Красное,1618,59
25007,Красное Городище,1618,59
25008,Красный Восток,1618,59
25009,Красный Яр,1618,59
25010,Кремово,1618,59
25011,Кукуй,1618,59
25012,Куприяново,1618,59
25013,Ленинское,1618,59
25014,Лесищи,1618,59
25015,Лобановские Выселки,1618,59
25016,Локня,1618,59
25017,Лубянка,1618,59
25018,Ляличи,1618,59
25019,Маково,1618,59
25020,Малая Дорогинка,1618,59
25021,Малинки,1618,59
25022,Малиновое Озеро,1618,59
25023,Малое Свистово,1618,59
25024,Малое Треполье,1618,59
25025,Машково,1618,59
25026,Михайлов,1618,59
25027,Михайловка,1618,59
25028,Михайловское,1618,59
25029,Назаровка,1618,59
25030,Напольные Выселки,1618,59
25031,Наталинка,1618,59
25032,Наумовка,1618,59
25033,Неводное,1618,59
25034,Некруглово,1618,59
25035,Нижнезавитинка,1618,59
25036,Нижняя Ильиновка,1618,59
25037,Низок,1618,59
25038,Николаевка,1618,59
25039,Ничушки,1618,59
25040,Новая Деревня,1618,59
25041,Новогеоргиевка,1618,59
25042,Новое,1618,59
25043,Новое Киркино,1618,59
25044,Новожатково,1618,59
25045,Новопанское,1618,59
25046,Новочесноково,1618,59
25047,Новошахтинский,1618,59
25048,Оболенки,1618,59
25049,Огибалово,1618,59
25050,Ольховец,1618,59
25051,Осиновка,1618,59
25052,Отрадное,1618,59
25053,Павелково,1618,59
25054,Павловка,1618,59
25055,Первомайское,1618,59
25056,Перелётный,1618,59
25057,Песчаное,1618,59
25058,Петропавловка,1618,59
25059,Печерники,1618,59
25060,Печерниковские Выселки,1618,59
25061,Подобреево,1618,59
25062,Поздное,1618,59
25063,Полуямки,1618,59
25064,Помозово,1618,59
25065,Поярково,1618,59
25066,Привольное,1618,59
25067,Прудская,1618,59
25068,Прудские Выселки,1618,59
25069,Прудские Телятники,1618,59
25070,Пушкари,1618,59
25071,Раздольное,1618,59
25072,Ракиты,1618,59
25073,Рачатники,1618,59
25074,Роговое,1618,59
25075,Родниковое,1618,59
25076,Садовый Посёлок,1618,59
25077,Самара,1618,59
25078,Серебрянь,1618,59
25079,Старое Киркино,1618,59
25623,Бочарниково,1691,61
25080,Степное,1618,59
25081,Стрелецкие Выселки,1618,59
25082,Стубле,1618,59
25083,Тарасовка,1618,59
25084,Трепольский,1618,59
25085,Фирюлёвка,1618,59
25086,Хавёртово,1618,59
25087,Хохловка,1618,59
25088,центрального отделения совхоза «Мишино»,1618,59
25089,центрального отделения совхоза имени Ильича,1618,59
25090,Черемисино,1618,59
25091,Чесменка,1618,59
25092,Чесноково,1618,59
25093,Чурики,1618,59
25094,Шадрино,1618,59
25095,Шанчерово,1618,59
25096,Шепелёвка,1618,59
25097,Ширяевка,1618,59
25098,Шумиловка,1618,59
25099,Шурино,1618,59
25100,Щеголёво,1618,59
25604,Беседы,1691,61
25101,Щетиновка,1618,59
25102,Ярославка,1618,59
25103,Беседки,1619,59
25104,Большие Мочилы,1619,59
25105,Большие Прудищи,1619,59
25106,Веряево,1619,59
25107,Высокие Поляны,1619,59
25108,Высокое,1619,59
25109,Вяжневка,1619,59
25110,Городок,1619,59
25111,Гридино,1619,59
25112,Ермо-Николаевка,1619,59
25113,Жуковка,1619,59
25114,Знаменка,1619,59
25115,Каменка,1619,59
25116,Климушинка,1619,59
25117,Кононовка,1619,59
25118,Кошибеевка,1619,59
25119,Краснопартизанский,1619,59
25120,Лукино,1619,59
25121,Малые Мочилы,1619,59
25122,Марьевка,1619,59
25123,Михайловка,1619,59
25124,Мокрая Хохловка,1619,59
25125,Нестерово,1619,59
25126,Новая Деревня,1619,59
25127,Новый Ункор,1619,59
25128,Пеньки,1619,59
25129,Пёт,1619,59
25130,Пителино,1619,59
25131,Подболотье,1619,59
25132,Полесье,1619,59
25133,Потапьево,1619,59
25134,Потапьевская Хохловка,1619,59
25135,Савро-Мамышево,1619,59
25136,Самодуровка,1619,59
25137,Свищево,1619,59
25657,Гинделево,1691,61
25138,Синюхино,1619,59
25139,Соколово,1619,59
25140,Станищи,1619,59
25141,Танкачевский Ункор,1619,59
25142,Темирево,1619,59
25143,Терентеево,1619,59
25144,Чубаровский Ункор,1619,59
25145,Юрьево,1619,59
25146,Пронск,1620,59
25147,Путятино,1621,59
25148,Аксёново,1622,59
25149,Алешня,1622,59
25718,Заовражье,1691,61
25150,Баграмово,1622,59
25151,Бараково,1622,59
25152,Бариново,1622,59
25153,Богословка,1622,59
25154,Бойчицы,1622,59
25155,Большое Жоково,1622,59
25156,Борисовское,1622,59
25157,Бортники,1622,59
25158,Вакино,1622,59
25159,Верейкино,1622,59
25160,Высокое,1622,59
25161,Городище,1622,59
25162,Демидово,1622,59
25163,Елизаветинка,1622,59
25164,Железницкие Выселки,1622,59
25165,Железницы,1622,59
25166,Желчино,1622,59
25167,Зеленинские Дворики,1622,59
25168,Калиновка,1622,59
25169,Качаново,1622,59
25170,Китаево,1622,59
25171,Козловка,1622,59
25172,Костенково,1622,59
25173,Красный поселок,1622,59
25174,Кудашево,1622,59
25175,Кузьминское,1622,59
25176,Малое Жоково,1622,59
25177,Малышево,1622,59
25178,Новое Батурино,1622,59
25179,Окаемово,1622,59
25180,Пальные,1622,59
25181,Петровское,1622,59
25182,Подлуг,1622,59
25183,Покровка,1622,59
25184,Пощупово,1622,59
25185,Романцево,1622,59
25186,Ромоданово,1622,59
25187,Рыбное,1622,59
25188,Сапково,1622,59
25189,Свистово,1622,59
25190,Сельцы,1622,59
25191,Сидоровка,1622,59
25192,Синьково,1622,59
25193,Ситьково,1622,59
25194,Сливково,1622,59
25195,Срезнево,1622,59
25196,Старолетово,1622,59
25197,Федякино,1622,59
25198,Филиппово,1622,59
25199,Ходынино,1622,59
25200,Ходяйново,1622,59
25201,Чемрово,1622,59
25202,Чешуево,1622,59
25203,Чурилково,1622,59
25204,Шехмино,1622,59
25205,Шушпаново,1622,59
25206,Юркино,1622,59
25207,Ряжск,1623,59
25209,Сапожок,1625,59
25210,Сараи,1626,59
25211,"12 лет Октября",1627,59
25605,Бирюлино,1691,61
25212,Агломазово,1627,59
25213,Алёшино,1627,59
25214,Арга,1627,59
25215,Барашево,1627,59
25216,Бастаново,1627,59
25217,Батьки,1627,59
25218,Берестянки,1627,59
25219,Боковой Майдан,1627,59
25220,Большой Студенец,1627,59
25221,Вадакша,1627,59
25222,Верхне-Никольское,1627,59
25223,Верхнее Мальцево,1627,59
25224,Вялсы,1627,59
25225,Гавриловское,1627,59
25226,Глядково,1627,59
25227,Горбуновка,1627,59
25228,Грачёвка,1627,59
25229,Декабристы,1627,59
25230,Демушкино,1627,59
25231,Доринки,1627,59
25232,Елизаветовка,1627,59
25233,Жихаревка,1627,59
25234,Заболотье,1627,59
25235,Ивановка,1627,59
25236,Истлеево,1627,59
25237,Калиновец,1627,59
25238,Каменка,1627,59
25239,Каргашино,1627,59
25240,Ключи,1627,59
25241,Кобяково,1627,59
25242,Колдамышево,1627,59
25243,Кошибеево,1627,59
25244,Красный,1627,59
25245,Красный Яр,1627,59
25246,Крутое,1627,59
25247,Кузьминка,1627,59
25248,Кустарёвка,1627,59
25249,Ласицы,1627,59
25250,Лесные Цветы,1627,59
25251,Липовка,1627,59
25252,Лосино-Островское,1627,59
25253,Лотказино,1627,59
25254,Лукьяново,1627,59
25565,Аввакумово,1691,61
25255,Любовниково,1627,59
25256,Малое Хреново,1627,59
25257,Малый Студенец,1627,59
25258,Матвеевское,1627,59
25259,Мокрое,1627,59
25260,Мордвиново,1627,59
25261,Мурзинки,1627,59
25262,Мыс Доброй Надежды,1627,59
25263,Нащи,1627,59
25264,Нижнее Мальцево,1627,59
25265,Новое,1627,59
25266,Новое Амесьево,1627,59
25267,Новое Берёзово,1627,59
25268,Новые Выселки,1627,59
25269,Огарёво-Почково,1627,59
25270,Перша,1627,59
25271,Пионерская Роща,1627,59
25272,Пичкиряево,1627,59
25273,Поляки-Майданы,1627,59
25274,Придорожный,1627,59
25275,Пятаково,1627,59
25276,Раково,1627,59
25277,Рогожка,1627,59
25278,Рожково,1627,59
25279,Русановка,1627,59
25280,Ряньзя,1627,59
25281,Саблино,1627,59
25282,Салтыково,1627,59
25283,Сасово,1627,59
25284,Сенцово,1627,59
25285,Серовское,1627,59
25286,Смирновка,1627,59
25287,Сотницыно,1627,59
25288,Старое Амесьево,1627,59
25289,Старое Берёзово,1627,59
25290,Таировка,1627,59
25291,Тархань,1627,59
25496,Подсосенки,1680,61
25292,Темгенево,1627,59
25293,Тонкачёво,1627,59
25294,Трудолюбовка,1627,59
25295,Усады,1627,59
25296,Усеиново,1627,59
25297,Устье,1627,59
25298,Фроловское,1627,59
25299,Чёрная Речка,1627,59
25300,Чубарово,1627,59
25301,Шафторка,1627,59
25302,Шевали-Майданы,1627,59
25303,Шурмашь,1627,59
25304,Ярново,1627,59
25305,Скопин,1628,59
25306,Спасск-Рязанский,1629,59
25307,Старожилово,1630,59
25308,Ухолово,1631,59
25309,Чучково,1632,59
25311,Аксельмеево,1633,59
25312,Александровка,1633,59
25313,Алеменево,1633,59
25314,Андроновка,1633,59
25315,Апушка,1633,59
25316,Бабакино,1633,59
25317,Боголюбовка,1633,59
25318,Богословка,1633,59
25319,Большое Агишево,1633,59
25320,Большой Пролом,1633,59
25321,Борки,1633,59
25322,Важная,1633,59
25719,Заозерье,1691,61
25323,Вачкас,1633,59
25324,Ваша,1633,59
25325,Веселый,1633,59
25326,Ветринка,1633,59
25327,Высокое,1633,59
25328,Выша,1633,59
25329,Губколь,1633,59
25330,Демидово,1633,59
25331,Жданная,1633,59
25332,Желанное,1633,59
25333,Завидное,1633,59
25334,Захарьино,1633,59
25335,Илларионовка,1633,59
25336,Илюхино,1633,59
25337,Инная Слобода,1633,59
25338,Истинка,1633,59
25339,Каверино,1633,59
25340,Казачий Дюк,1633,59
25341,Калинная,1633,59
25342,Калиновка,1633,59
25343,Карля,1633,59
25344,Карнаухово,1633,59
25345,Каширино,1633,59
25346,Кермись,1633,59
25347,Козино,1633,59
25348,Кормилица,1633,59
25349,Красный,1633,59
25606,Благодатная,1691,61
25350,Красный Городок,1633,59
25351,Красный Холм,1633,59
25352,Кривая Лука,1633,59
25353,Криволуцкие Дворики,1633,59
25354,Кулики,1633,59
25355,Купля,1633,59
25356,Кучасьево,1633,59
25357,Левашовские Дворики,1633,59
25358,Лесная Поляна,1633,59
25566,Азарниково,1691,61
25359,Лесная Слобода,1633,59
25360,Лесное Конобеево,1633,59
25361,Лесное Ялтуново,1633,59
25362,Липовка,1633,59
25363,Липяной Дюк,1633,59
25364,Лубяное,1633,59
25365,Луч (Польно-Ялтуновский),1633,59
25366,Львовка,1633,59
25367,Малое Агишево,1633,59
25368,Малый Пролом,1633,59
25369,Марьино,1633,59
25370,Мельница,1633,59
25371,Михайловка,1633,59
25372,Мишутино,1633,59
25373,Наша,1633,59
25374,Никито-Поляны,1633,59
25375,Николаевка (Быкова Гора),1633,59
25376,Новая,1633,59
25377,Новоселки,1633,59
25378,Новософьино,1633,59
25379,Новочернеево,1633,59
25380,Ольхи,1633,59
25381,Парсаты,1633,59
25382,Пенькозавод,1633,59
25383,Первомайский,1633,59
25384,Печины,1633,59
25385,Подысаково,1633,59
25607,Блиново,1691,61
25386,Польное Конобеево,1633,59
25387,Польное Ялтуново,1633,59
25388,Пролетарский,1633,59
25389,Просандеевка,1633,59
25390,Райполье,1633,59
25391,Раменье,1633,59
25392,Ранние Всходы,1633,59
25393,Ржавец,1633,59
25567,Аксинькино,1691,61
25394,Садовый,1633,59
25395,Сборное,1633,59
25396,Свеженькая,1633,59
25397,Сново-Здорово,1633,59
25398,Спасск,1633,59
25399,Старая Покровка,1633,59
25400,Старороманово,1633,59
25497,Ратная,1680,61
25401,Старочернеево,1633,59
25402,Сторожки,1633,59
25403,Студёновка,1633,59
25404,Сявель,1633,59
25405,Тарадеи,1633,59
25406,Тархань,1633,59
25407,Темешево,1633,59
25408,Токарево,1633,59
25409,Третий километр,1633,59
25410,Троицкое,1633,59
25411,Тростяное,1633,59
25412,Тюрино,1633,59
25413,Ужово,1633,59
25414,Успеновка,1633,59
25415,Фёдоровка,1633,59
25416,Федосово,1633,59
25417,Федяево,1633,59
25418,Цветки,1633,59
25419,Чечеры,1633,59
25420,Шаморга,1633,59
25421,Шарик,1633,59
25422,Шацк,1633,59
25423,Шевырляй,1633,59
25424,Эммануиловка,1633,59
25425,Юрино,1633,59
25426,Ямбирно,1633,59
25427,Шилово,1634,59
25428,Рязань,1636,59
25429,Алексеевка,1639,60
25430,Безенчук,1640,60
25431,Богатое,1641,60
25432,Большая Глушица,1642,60
25433,Большая Черниговка,1643,60
25498,Сухой Отрог,1680,61
25434,Борское,1644,60
25435,Самара,1645,60
25436,Елховка,1646,60
25437,Исаклы,1647,60
25438,Камышла,1648,60
25439,Кинель-Черкассы,1649,60
25440,Кинель,1650,60
25441,Клявлино,1651,60
25442,Кошки,1652,60
25443,Красноармейское,1653,60
25444,Красный Яр,1654,60
25445,Нефтегорск,1655,60
25446,Пестравка,1656,60
25447,Похвистнево,1657,60
25448,Приволжье,1658,60
25449,Сергиевск,1659,60
25450,Тольятти,1660,60
25451,Сызрань,1661,60
25452,Хворостянка,1662,60
25453,Челно-Вершины,1663,60
25624,Бреднево,1691,61
25454,Шентала,1664,60
25455,Шигоны,1665,60
25456,Жигулёвск,1666,60
25457,Новокуйбышевск,1668,60
25458,Октябрьск,1669,60
25459,Отрадный,1670,60
25460,Чапаевск,1675,60
25461,Александров Гай,1676,61
25462,Аркадак,1677,61
25463,Баклуши,1677,61
25464,Кистендей,1677,61
25465,Красный Полуостров,1677,61
25466,Малиновка,1677,61
25467,Шебалов,1677,61
25468,Аткарск,1678,61
25469,Большая Осиновка,1678,61
25470,Бубновка,1678,61
25471,Вяжля,1678,61
25472,Земляные Хутора,1678,61
25473,Зубовка,1678,61
25474,Кочетовка,1678,61
25475,Лисичкино,1678,61
25476,Малая Осиновка,1678,61
25477,Малые Копены,1678,61
25478,Николаевка,1678,61
25479,Петрово,1678,61
25480,Сосновка,1678,61
25481,Базарный Карабулак,1679,61
25482,Казанла,1679,61
25483,Комсомольский,1679,61
25484,Максимовка,1679,61
25485,Старая Жуковка,1679,61
25625,Брусилово,1691,61
25486,Сухой Карабулак,1679,61
25487,Тепляковка,1679,61
25488,Хватовка,1679,61
25489,Балаково,1680,61
25490,Береговой,1680,61
25491,Кормёжка,1680,61
25492,Криволучье-Сура,1680,61
25493,Малоперекопное,1680,61
25494,Натальино,1680,61
25499,Алмазово,1681,61
25500,Балашов,1681,61
25501,Большой Мелик,1681,61
25502,Данилкино,1681,61
25503,Конный,1681,61
25504,Лесное,1681,61
25505,Малая Семёновка,1681,61
25506,Новопокровское,1681,61
25507,Орехово,1681,61
25508,Пады,1681,61
25509,Пинеровка,1681,61
25510,Рассказань,1681,61
25511,Родничок,1681,61
25512,Старый Хопёр,1681,61
25513,Тростянка,1681,61
25514,Балтай,1682,61
25515,Барнуковка,1682,61
25516,Донгуз,1682,61
25517,Пилюгино,1682,61
25518,Садовка,1682,61
25519,Старое Сарайкино,1682,61
25520,Столыпино,1682,61
25521,Царевщина,1682,61
25522,Белогорное,1683,61
25523,Богатое,1683,61
25524,Богородское,1683,61
25525,Вольск,1683,61
25526,Заветное,1683,61
25626,Брыково,1691,61
25527,Калмантай,1683,61
25528,Колояр,1683,61
25529,Покурлей,1683,61
25530,Рощино,1683,61
25531,Сенной,1683,61
25532,Черкасское,1683,61
25533,Юловая Маза,1683,61
25534,Березняки,1684,61
25535,Воскресенское,1684,61
25536,Чардым,1684,61
25537,Алтата,1685,61
25538,Верхазовка,1685,61
25539,Дергачи,1685,61
25540,Сафаровка,1685,61
25541,Духовницкое,1686,61
25542,Полеводинский,1686,61
25543,Андреевка,1687,61
25544,Бакуры,1687,61
25545,Бирюковка,1687,61
25546,Гривки,1687,61
25547,Екатериновка,1687,61
25548,Киево-Николаевка,1687,61
25549,Киселевка,1687,61
25550,Колено,1687,61
25551,Новосёловка,1687,61
25552,Павловка,1687,61
25553,Переезд,1687,61
25554,Сластуха,1687,61
25555,Упоровка,1687,61
